    0.000000          0.000000    
   1.6000000E-03      0.000000    
   3.1999999E-03      0.000000    
   4.8000002E-03      0.000000    
   6.3999998E-03      0.000000    
   8.0000004E-03      0.000000    
   9.6000005E-03      0.000000    
   1.1200000E-02      0.000000    
   1.2800000E-02      0.000000    
   1.4400000E-02      0.000000    
   1.6000001E-02      0.000000    
   1.7600000E-02      0.000000    
   1.9200001E-02      0.000000    
   2.0800000E-02      0.000000    
   2.2399999E-02      0.000000    
   2.4000000E-02      0.000000    
   2.5599999E-02      0.000000    
   2.7200000E-02      0.000000    
   2.8800000E-02      0.000000    
   3.0400001E-02      0.000000    
   3.2000002E-02      0.000000    
   3.3599999E-02      0.000000    
   3.5200000E-02      0.000000    
   3.6800001E-02      0.000000    
   3.8400002E-02      0.000000    
   3.9999999E-02      0.000000    
   4.1600000E-02      0.000000    
   4.3200001E-02      0.000000    
   4.4799998E-02      0.000000    
   4.6399999E-02      0.000000    
   4.8000000E-02      0.000000    
   4.9600001E-02      0.000000    
   5.1199999E-02      0.000000    
   5.2800000E-02      0.000000    
   5.4400001E-02      0.000000    
   5.6000002E-02      0.000000    
   5.7599999E-02      0.000000    
   5.9200000E-02      0.000000    
   6.0800001E-02      0.000000    
   6.2399998E-02      0.000000    
   6.4000003E-02      0.000000    
   6.5600000E-02      0.000000    
   6.7199998E-02      0.000000    
   6.8800002E-02      0.000000    
   7.0400000E-02      0.000000    
   7.1999997E-02      0.000000    
   7.3600002E-02      0.000000    
   7.5199999E-02      0.000000    
   7.6800004E-02      0.000000    
   7.8400001E-02      0.000000    
   7.9999998E-02      0.000000    
   8.1600003E-02      0.000000    
   8.3200000E-02      0.000000    
   8.4799998E-02      0.000000    
   8.6400002E-02      0.000000    
   8.8000000E-02      0.000000    
   8.9599997E-02      0.000000    
   9.1200002E-02      0.000000    
   9.2799999E-02      0.000000    
   9.4400004E-02      0.000000    
   9.6000001E-02      0.000000    
   9.7599998E-02      0.000000    
   9.9200003E-02      0.000000    
   0.1008000          0.000000    
   0.1024000          0.000000    
   0.1040000          0.000000    
   0.1056000          0.000000    
   0.1072000          0.000000    
   0.1088000          0.000000    
   0.1104000          0.000000    
   0.1120000          0.000000    
   0.1136000          0.000000    
   0.1152000          0.000000    
   0.1168000          0.000000    
   0.1184000          0.000000    
   0.1200000          0.000000    
   0.1216000          0.000000    
   0.1232000          0.000000    
   0.1248000          0.000000    
   0.1264000          0.000000    
   0.1280000          0.000000    
   0.1296000          0.000000    
   0.1312000          0.000000    
   0.1328000          0.000000    
   0.1344000          0.000000    
   0.1360000          0.000000    
   0.1376000          0.000000    
   0.1392000          0.000000    
   0.1408000          0.000000    
   0.1424000          0.000000    
   0.1440000          0.000000    
   0.1456000          0.000000    
   0.1472000          0.000000    
   0.1488000          0.000000    
   0.1504000          0.000000    
   0.1520000          0.000000    
   0.1536000          0.000000    
   0.1552000          0.000000    
   0.1568000          0.000000    
   0.1584000          0.000000    
   0.1600000          0.000000    
   0.1616000          0.000000    
   0.1632000          0.000000    
   0.1648000          0.000000    
   0.1664000          0.000000    
   0.1680000          0.000000    
   0.1696000          0.000000    
   0.1712000          0.000000    
   0.1728000          0.000000    
   0.1744000          0.000000    
   0.1760000          0.000000    
   0.1776000          0.000000    
   0.1792000          0.000000    
   0.1808000          0.000000    
   0.1824000          0.000000    
   0.1840000          0.000000    
   0.1856000          0.000000    
   0.1872000          0.000000    
   0.1888000          0.000000    
   0.1904000          0.000000    
   0.1920000          0.000000    
   0.1936000          0.000000    
   0.1952000          0.000000    
   0.1968000          0.000000    
   0.1984000          0.000000    
   0.2000000          0.000000    
   0.2016000          0.000000    
   0.2032000          0.000000    
   0.2048000          0.000000    
   0.2064000          0.000000    
   0.2080000          0.000000    
   0.2096000          0.000000    
   0.2112000          0.000000    
   0.2128000          0.000000    
   0.2144000          0.000000    
   0.2160000          0.000000    
   0.2176000          0.000000    
   0.2192000          0.000000    
   0.2208000          0.000000    
   0.2224000          0.000000    
   0.2240000          0.000000    
   0.2256000          0.000000    
   0.2272000          0.000000    
   0.2288000          0.000000    
   0.2304000          0.000000    
   0.2320000          0.000000    
   0.2336000          0.000000    
   0.2352000          0.000000    
   0.2368000          0.000000    
   0.2384000          0.000000    
