    0.000000          0.000000    
   1.6000000E-03      0.000000    
   3.1999999E-03      0.000000    
   4.8000002E-03      0.000000    
   6.3999998E-03      0.000000    
   8.0000004E-03      0.000000    
   9.6000005E-03      0.000000    
   1.1200000E-02      0.000000    
   1.2800000E-02      0.000000    
   1.4400000E-02     1.1876820E-09
   1.6000001E-02     8.6087887E-11
   1.7600000E-02     2.3979438E-09
   1.9200001E-02     4.4510688E-09
   2.0800000E-02    -4.8015578E-09
   2.2399999E-02     1.9384148E-08
   2.4000000E-02     1.8461122E-08
   2.5599999E-02    -6.8092149E-08
   2.7200000E-02    -2.9086170E-08
   2.8800000E-02     3.2395203E-08
   3.0400001E-02    -1.0090404E-07
   3.2000002E-02    -5.5616376E-08
   3.3599999E-02    -4.3626169E-08
   3.5200000E-02    -2.9408940E-07
   3.6800001E-02     6.5220931E-08
   3.8400002E-02     2.9113926E-07
   3.9999999E-02    -5.4373174E-07
   4.1600000E-02    -4.5640087E-07
   4.3200001E-02     3.8712852E-07
   4.4799998E-02    -1.5008278E-07
   4.6399999E-02    -4.8314229E-07
   4.8000000E-02    -1.1999886E-07
   4.9600001E-02    -7.7396140E-07
   5.1199999E-02    -5.9647215E-07
   5.2800000E-02     3.5467616E-07
   5.4400001E-02    -8.7385666E-07
   5.6000002E-02    -1.9545821E-06
   5.7599999E-02    -8.3564646E-07
   5.9200000E-02    -6.8069522E-07
   6.0800001E-02    -1.8114421E-06
   6.2399998E-02    -2.1337723E-06
   6.4000003E-02    -2.3574457E-06
   6.5600000E-02    -2.9381338E-06
   6.7199998E-02    -3.1771312E-06
   6.8800002E-02    -3.5685875E-06
   7.0400000E-02    -4.6844757E-06
   7.1999997E-02    -5.9533800E-06
   7.3600002E-02    -6.6113284E-06
   7.5199999E-02    -7.1867853E-06
   7.6800004E-02    -8.6364162E-06
   7.8400001E-02    -1.0365659E-05
   7.9999998E-02    -1.1811037E-05
   8.1600003E-02    -1.3640120E-05
   8.3200000E-02    -1.5816413E-05
   8.4799998E-02    -1.7938450E-05
   8.6400002E-02    -2.0500214E-05
   8.8000000E-02    -2.3667268E-05
   8.9599997E-02    -2.6819160E-05
   9.1200002E-02    -2.9759107E-05
   9.2799999E-02    -3.3122655E-05
   9.4400004E-02    -3.7307280E-05
   9.6000001E-02    -4.1820025E-05
   9.7599998E-02    -4.6399800E-05
   9.9200003E-02    -5.1315776E-05
   0.1008000        -5.6350065E-05
   0.1024000        -6.1276725E-05
   0.1040000        -6.6455963E-05
   0.1056000        -7.1956340E-05
   0.1072000        -7.7325167E-05
   0.1088000        -8.2352883E-05
   0.1104000        -8.7281696E-05
   0.1120000        -9.2148257E-05
   0.1136000        -9.6495176E-05
   0.1152000        -1.0006496E-04
   0.1168000        -1.0284397E-04
   0.1184000        -1.0445261E-04
   0.1200000        -1.0456999E-04
   0.1216000        -1.0332333E-04
   0.1232000        -1.0068563E-04
   0.1248000        -9.6256874E-05
   0.1264000        -8.9708890E-05
   0.1280000        -8.0926649E-05
   0.1296000        -6.9618793E-05
   0.1312000        -5.5268858E-05
   0.1328000        -3.7711656E-05
   0.1344000        -1.7105795E-05
   0.1360000         6.6017219E-06
   0.1376000         3.3524288E-05
   0.1392000         6.3612919E-05
   0.1408000         9.6923337E-05
   0.1424000         1.3361077E-04
   0.1440000         1.7355042E-04
   0.1456000         2.1625683E-04
   0.1472000         2.6131410E-04
   0.1488000         3.0854833E-04
   0.1504000         3.5759533E-04
   0.1520000         4.0779723E-04
   0.1536000         4.5846746E-04
   0.1552000         5.0879235E-04
   0.1568000         5.5779342E-04
   0.1584000         6.0463866E-04
   0.1600000         6.4871274E-04
   0.1616000         6.8928878E-04
   0.1632000         7.2530436E-04
   0.1648000         7.5559353E-04
   0.1664000         7.7910518E-04
   0.1680000         7.9479243E-04
   0.1696000         8.0170372E-04
   0.1712000         7.9917995E-04
   0.1728000         7.8666303E-04
   0.1744000         7.6351076E-04
   0.1760000         7.2915590E-04
   0.1776000         6.8329094E-04
   0.1792000         6.2580674E-04
   0.1808000         5.5668683E-04
   0.1824000         4.7616105E-04
   0.1840000         3.8477976E-04
   0.1856000         2.8318595E-04
   0.1872000         1.7211209E-04
   0.1888000         5.2598749E-05
   0.1904000        -7.4023992E-05
   0.1920000        -2.0625406E-04
   0.1936000        -3.4240892E-04
   0.1952000        -4.8063265E-04
   0.1968000        -6.1906851E-04
   0.1984000        -7.5598189E-04
   0.2000000        -8.8956032E-04
   0.2016000        -1.0177640E-03
   0.2032000        -1.1385169E-03
   0.2048000        -1.2498373E-03
   0.2064000        -1.3498288E-03
   0.2080000        -1.4367943E-03
   0.2096000        -1.5093414E-03
   0.2112000        -1.5663008E-03
   0.2128000        -1.6065945E-03
   0.2144000        -1.6293203E-03
   0.2160000        -1.6339344E-03
   0.2176000        -1.6202120E-03
   0.2192000        -1.5881720E-03
   0.2208000        -1.5381691E-03
   0.2224000        -1.4708715E-03
   0.2240000        -1.3871231E-03
   0.2256000        -1.2879585E-03
   0.2272000        -1.1747275E-03
   0.2288000        -1.0490960E-03
   0.2304000        -9.1290142E-04
   0.2320000        -7.6809968E-04
   0.2336000        -6.1679457E-04
   0.2352000        -4.6110200E-04
   0.2368000        -3.0304148E-04
   0.2384000        -1.4463949E-04
