    0.000000          0.000000    
   1.6000000E-03      0.000000    
   3.1999999E-03      0.000000    
   4.8000002E-03      0.000000    
   6.3999998E-03      0.000000    
   8.0000004E-03      0.000000    
   9.6000005E-03      0.000000    
   1.1200000E-02      0.000000    
   1.2800000E-02      0.000000    
   1.4400000E-02    -9.5252595E-10
   1.6000001E-02    -2.1780775E-09
   1.7600000E-02    -8.7654657E-09
   1.9200001E-02    -2.3522693E-08
   2.0800000E-02    -5.0016656E-08
   2.2399999E-02    -1.1378616E-07
   2.4000000E-02    -1.7368491E-07
   2.5599999E-02    -1.9599145E-07
   2.7200000E-02    -2.8375632E-07
   2.8800000E-02    -3.6344852E-07
   3.0400001E-02    -3.3103015E-07
   3.2000002E-02    -3.7799552E-07
   3.3599999E-02    -4.0954799E-07
   3.5200000E-02    -4.2879310E-07
   3.6800001E-02    -8.5392463E-07
   3.8400002E-02    -1.1021036E-06
   3.9999999E-02    -8.3346907E-07
   4.1600000E-02    -1.2659591E-06
   4.3200001E-02    -2.1006608E-06
   4.4799998E-02    -2.1869080E-06
   4.6399999E-02    -2.5003069E-06
   4.8000000E-02    -3.2459036E-06
   4.9600001E-02    -3.7240197E-06
   5.1199999E-02    -4.9736541E-06
   5.2800000E-02    -6.4805604E-06
   5.4400001E-02    -6.8601485E-06
   5.6000002E-02    -8.0137788E-06
   5.7599999E-02    -1.0764813E-05
   5.9200000E-02    -1.3000128E-05
   6.0800001E-02    -1.4889730E-05
   6.2399998E-02    -1.7829932E-05
   6.4000003E-02    -2.1422424E-05
   6.5600000E-02    -2.5499572E-05
   6.7199998E-02    -3.0421086E-05
   6.8800002E-02    -3.5906636E-05
   7.0400000E-02    -4.1936353E-05
   7.1999997E-02    -4.9133672E-05
   7.3600002E-02    -5.7903915E-05
   7.5199999E-02    -6.7863868E-05
   7.6800004E-02    -7.8718207E-05
   7.8400001E-02    -9.1141694E-05
   7.9999998E-02    -1.0556872E-04
   8.1600003E-02    -1.2174818E-04
   8.3200000E-02    -1.3991223E-04
   8.4799998E-02    -1.6038521E-04
   8.6400002E-02    -1.8304167E-04
   8.8000000E-02    -2.0813060E-04
   8.9599997E-02    -2.3623604E-04
   9.1200002E-02    -2.6746615E-04
   9.2799999E-02    -3.0150844E-04
   9.4400004E-02    -3.3837778E-04
   9.6000001E-02    -3.7853816E-04
   9.7599998E-02    -4.2214131E-04
   9.9200003E-02    -4.6903206E-04
   0.1008000        -5.1931862E-04
   0.1024000        -5.7297136E-04
   0.1040000        -6.2959938E-04
   0.1056000        -6.8901945E-04
   0.1072000        -7.5120653E-04
   0.1088000        -8.1577775E-04
   0.1104000        -8.8202866E-04
   0.1120000        -9.4938482E-04
   0.1136000        -1.0174171E-03
   0.1152000        -1.0853795E-03
   0.1168000        -1.1523032E-03
   0.1184000        -1.2173374E-03
   0.1200000        -1.2794330E-03
   0.1216000        -1.3372117E-03
   0.1232000        -1.3893588E-03
   0.1248000        -1.4346224E-03
   0.1264000        -1.4715380E-03
   0.1280000        -1.4985097E-03
   0.1296000        -1.5141108E-03
   0.1312000        -1.5170067E-03
   0.1328000        -1.5056004E-03
   0.1344000        -1.4781740E-03
   0.1360000        -1.4332436E-03
   0.1376000        -1.3694633E-03
   0.1392000        -1.2855801E-03
   0.1408000        -1.1806363E-03
   0.1424000        -1.0539115E-03
   0.1440000        -9.0472482E-04
   0.1456000        -7.3253561E-04
   0.1472000        -5.3727388E-04
   0.1488000        -3.1937665E-04
   0.1504000        -7.9517289E-05
   0.1520000         1.8137712E-04
   0.1536000         4.6195253E-04
   0.1552000         7.6050573E-04
   0.1568000         1.0749687E-03
   0.1584000         1.4027192E-03
   0.1600000         1.7406214E-03
   0.1616000         2.0852769E-03
   0.1632000         2.4331331E-03
   0.1648000         2.7803604E-03
   0.1664000         3.1228298E-03
   0.1680000         3.4562659E-03
   0.1696000         3.7762306E-03
   0.1712000         4.0780972E-03
   0.1728000         4.3572797E-03
   0.1744000         4.6093999E-03
   0.1760000         4.8302524E-03
   0.1776000         5.0158189E-03
   0.1792000         5.1624170E-03
   0.1808000         5.2668117E-03
   0.1824000         5.3261709E-03
   0.1840000         5.3381338E-03
   0.1856000         5.3010243E-03
   0.1872000         5.2138660E-03
   0.1888000         5.0762785E-03
   0.1904000         4.8885262E-03
   0.1920000         4.6515814E-03
   0.1936000         4.3670861E-03
   0.1952000         4.0373588E-03
   0.1968000         3.6654747E-03
   0.1984000         3.2552534E-03
   0.2000000         2.8110384E-03
   0.2016000         2.3375545E-03
   0.2032000         1.8399497E-03
   0.2048000         1.3237469E-03
   0.2064000         7.9472316E-04
   0.2080000         2.5888049E-04
   0.2096000        -2.7762001E-04
   0.2112000        -8.0864824E-04
   0.2128000        -1.3282805E-03
   0.2144000        -1.8308252E-03
   0.2160000        -2.3108232E-03
   0.2176000        -2.7631852E-03
   0.2192000        -3.1833043E-03
   0.2208000        -3.5670532E-03
   0.2224000        -3.9108708E-03
   0.2240000        -4.2118849E-03
   0.2256000        -4.4678990E-03
   0.2272000        -4.6773236E-03
   0.2288000        -4.8391921E-03
   0.2304000        -4.9532191E-03
   0.2320000        -5.0197658E-03
   0.2336000        -5.0397739E-03
   0.2352000        -5.0148088E-03
   0.2368000        -4.9470449E-03
   0.2384000        -4.8391172E-03
